,Participant_id,Chain_id,Generation,group,Flip,code,Flip_bi,In_response,Out_response,In_correct_response,Out_correct_response,In_response_difference,Out_response_difference,rho,phi,In_grid,Out_grid
95,2006,10,6,Add1_InOut_change_YesNo,0.0,Add1,0.0,51.11111111111111,36.0,52.0,40.0,-0.8888888888888928,-4.0,4.097575314352396,-1.7894652726688396,5.0,4.0
96,2007,10,7,Add1_InOut_change_YesNo,0.0,Add1,0.0,51.77777777777778,37.333333333333336,51.0,36.0,0.7777777777777786,1.3333333333333357,1.5436048877166473,1.0427218783685372,5.0,3.0
97,2008,10,8,Add1_InOut_change_YesNo,0.0,Add1,0.0,50.55555555555556,31.11111111111111,52.0,37.0,-1.4444444444444429,-5.888888888888889,6.063450510952113,-1.811330574740801,5.0,3.0
98,2009,10,9,Add1_InOut_change_YesNo,0.0,Add1,0.0,51.59259033203125,10.037034776475696,51.0,31.0,0.59259033203125,-20.962965223524304,20.97133935313399,-1.542535412648964,5.0,3.0
99,2009,10,10,Add1_InOut_change_YesNo,0.0,Add1,0.0,52.33333333333333,8.666666666666668,52.0,10.0,0.3333333333333286,-1.333333333333332,1.374368541872551,-1.3258176636680357,5.0,1.0
100,2101,11,1,Add1_InOut_change_YesNo,0.0,Add1,0.0,54.0,45.11111111111112,52.0,41.0,2.0,4.111111111111121,4.57178680254245,1.1180178549713617,5.0,4.0
101,2102,11,2,Add1_InOut_change_YesNo,0.0,Add1,0.0,56.44444444444444,41.333333333333336,54.0,45.0,2.444444444444443,-3.666666666666664,4.406784892233762,-0.982793723247329,5.0,4.0
102,2103,11,3,Add1_InOut_change_YesNo,0.0,Add1,0.0,55.55555555555556,39.55555555555556,56.0,41.0,-0.4444444444444428,-1.4444444444444429,1.5112745009706028,-1.8692952583810751,5.0,4.0
103,2104,11,4,Add1_InOut_change_YesNo,0.0,Add1,0.0,53.11111111111111,38.66666666666666,56.0,40.0,-2.888888888888893,-1.3333333333333428,3.1817380140614193,-2.7091848780192533,5.0,4.0
104,2105,11,5,Add1_InOut_change_YesNo,0.0,Add1,0.0,53.44444444444445,37.66666666666666,53.0,39.0,0.4444444444444499,-1.3333333333333428,1.4054567378526237,-1.2490457723982529,5.0,3.0
105,2106,11,6,Add1_InOut_change_YesNo,0.0,Add1,0.0,54.54147496822611,26.76369530664709,53.0,38.0,1.5414749682261115,-11.23630469335291,11.341546994988486,-1.434460366251252,5.0,3.0
106,2107,11,7,Add1_InOut_change_YesNo,0.0,Add1,0.0,59.55555555555555,24.0,55.0,27.0,4.55555555555555,-3.0,5.454638981614918,-0.5823529461439837,5.0,2.0
107,2108,11,8,Add1_InOut_change_YesNo,0.0,Add1,0.0,55.833333333333336,20.5,60.0,24.0,-4.166666666666664,-3.5,5.441609239104834,-2.44293282886833,6.0,2.0
108,2109,11,9,Add1_InOut_change_YesNo,0.0,Add1,0.0,54.55555555555556,18.33333333333333,56.0,21.0,-1.4444444444444429,-2.6666666666666714,3.032743125323599,-2.067219080199777,5.0,2.0
109,2110,11,10,Add1_InOut_change_YesNo,0.0,Add1,0.0,53.0,16.22222222222222,55.0,18.0,-2.0,-1.7777777777777786,2.6759099063982883,-2.4149503129080676,5.0,1.0
110,2201,12,1,Add1_InOut_change_YesNo,0.0,Add1,0.0,38.94444444444444,51.61111111111111,41.0,52.0,-2.055555555555557,-0.3888888888888928,2.0920189315291946,-2.9546133836708806,4.0,5.0
111,2202,12,2,Add1_InOut_change_YesNo,0.0,Add1,0.0,27.444444444444443,51.888888888888886,39.0,52.0,-11.555555555555555,-0.1111111111111142,11.556089731243143,-3.1319775652900903,3.0,5.0
112,2203,12,3,Add1_InOut_change_YesNo,0.0,Add1,0.0,26.0,50.77777777777778,27.0,52.0,-1.0,-1.2222222222222214,1.5791856003946543,-2.2565258377011834,2.0,5.0
113,2204,12,4,Add1_InOut_change_YesNo,0.0,Add1,0.0,21.0,50.0,26.0,51.0,-5.0,-1.0,5.0990195135927845,-2.9441970937399127,2.0,5.0
114,2205,12,5,Add1_InOut_change_YesNo,1.0,Add1,1.0,49.55555555555556,18.11111111111111,21.0,50.0,28.55555555555556,-31.88888888888889,42.805618645854445,-0.8404894196328958,2.0,5.0
115,2206,12,6,Add1_InOut_change_YesNo,0.0,Add1,0.0,48.44444444444444,13.22222222222222,50.0,18.0,-1.5555555555555571,-4.77777777777778,5.02463069093112,-1.8855539881862056,5.0,1.0
116,2207,12,7,Add1_InOut_change_YesNo,0.0,Add1,0.0,49.66666666666666,12.555555555555555,48.0,13.0,1.6666666666666572,-0.4444444444444446,1.7249082995844378,-0.26060239174734245,4.0,1.0
117,2208,12,8,Add1_InOut_change_YesNo,0.0,Add1,0.0,48.55555555555556,1.8888888888888888,50.0,13.0,-1.4444444444444429,-11.11111111111111,11.204606636403762,-1.7000713308430395,5.0,1.0
118,2209,12,9,Add1_InOut_change_YesNo,0.0,Add1,0.0,48.44444444444444,1.2222222222222223,49.0,2.0,-0.5555555555555571,-0.7777777777777777,0.9558139185602927,-2.1910458127777197,4.0,0.0
119,2210,12,10,Add1_InOut_change_YesNo,0.0,Add1,0.0,47.77777777777778,0.2222222222222222,48.0,1.0,-0.2222222222222214,-0.7777777777777778,0.8089010988089462,-1.849095985800007,4.0,0.0
120,2301,13,1,Add1_InOut_change_YesNo,0.0,Add1,0.0,54.55555555555556,41.333333333333336,53.0,46.0,1.5555555555555571,-4.666666666666664,4.9190985824841436,-1.249045772398254,5.0,4.0
121,2302,13,2,Add1_InOut_change_YesNo,0.0,Add1,0.0,55.888888888888886,51.33333333333333,55.0,41.0,0.8888888888888857,10.333333333333329,10.371494648051833,1.4849860620983948,5.0,4.0
122,2303,13,3,Add1_InOut_change_YesNo,0.0,Add1,0.0,56.99999999999999,53.333333333333336,56.0,51.0,0.9999999999999928,2.333333333333336,2.5385910352879693,1.1659045405098163,5.0,5.0
123,2304,13,4,Add1_InOut_change_YesNo,0.0,Add1,0.0,52.44444444444445,49.77777777777778,57.0,53.0,-4.55555555555555,-3.222222222222221,5.579946457550981,-2.525972764160683,5.0,5.0
124,2305,13,5,Add1_InOut_change_YesNo,0.0,Add1,0.0,53.333333333333336,51.44444444444445,52.0,50.0,1.3333333333333357,1.44444444444445,1.965756223661576,0.8253768505207394,5.0,5.0
125,2306,13,6,Add1_InOut_change_YesNo,0.0,Add1,0.0,61.0,54.55555555555556,53.0,51.0,8.0,3.555555555555557,8.754540268263204,0.4182243295792293,5.0,5.0
126,2307,13,7,Add1_InOut_change_YesNo,0.0,Add1,0.0,58.88888888888889,53.888888888888886,61.0,55.0,-2.111111111111107,-1.1111111111111145,2.3856567281759857,-2.657114724552768,6.0,5.0
127,2308,13,8,Add1_InOut_change_YesNo,0.0,Add1,0.0,54.44444444444444,51.55555555555556,59.0,54.0,-4.555555555555557,-2.444444444444443,5.169951166280819,-2.6491068877178687,5.0,5.0
128,2309,13,9,Add1_InOut_change_YesNo,0.0,Add1,0.0,54.0,52.66666666666666,54.0,52.0,0.0,0.6666666666666572,0.6666666666666572,1.5707963267948966,5.0,5.0
